image_index,label,pt0_x,pt0_y,pt0_z,pt1_x,pt1_y,pt1_z,pt2_x,pt2_y,pt2_z,pt3_x,pt3_y,pt3_z,pt4_x,pt4_y,pt4_z,pt5_x,pt5_y,pt5_z,pt6_x,pt6_y,pt6_z,pt7_x,pt7_y,pt7_z,pt8_x,pt8_y,pt8_z,pt9_x,pt9_y,pt9_z,pt10_x,pt10_y,pt10_z,pt11_x,pt11_y,pt11_z,pt12_x,pt12_y,pt12_z,pt13_x,pt13_y,pt13_z,pt14_x,pt14_y,pt14_z,pt15_x,pt15_y,pt15_z,pt16_x,pt16_y,pt16_z,pt17_x,pt17_y,pt17_z,pt18_x,pt18_y,pt18_z,pt19_x,pt19_y,pt19_z,pt20_x,pt20_y,pt20_z
328,4,0.0,0.0,0.0,-0.03240351378917694,-0.02374976873397827,-0.007522414571553782,-0.054443128407001495,-0.05495405197143555,-0.017855773813039377,-0.07547181099653244,-0.07254087924957275,-0.02977576399496229,-0.09731656312942505,-0.08856374025344849,-0.04219147855690153,-0.034231916069984436,-0.12618404626846313,-0.010455534926563814,-0.06291766464710236,-0.16084808111190796,-0.034237279689818934,-0.08547922968864441,-0.15581870079040527,-0.055825046396762446,-0.10714105516672134,-0.13832253217697144,-0.06804738113930853,-0.015954121947288513,-0.12697798013687134,-0.018827566078812197,-0.014856204390525818,-0.18259596824645996,-0.03714736471226843,-0.03214280307292938,-0.2017444372177124,-0.05199142093113096,-0.0555032342672348,-0.2025204300880432,-0.06034905383637579,0.000281408429145813,-0.10932236909866333,-0.029630110732227877,0.01772502064704895,-0.1609632968902588,-0.0466652802591625,0.0036927759647369385,-0.18190360069274902,-0.057843784934789255,-0.016687020659446716,-0.18974649906158447,-0.06348430285504492,0.012836620211601257,-0.07749390602111816,-0.04091036612442167,0.03123810887336731,-0.10530084371566772,-0.05680373603752287,0.02262294292449951,-0.12301111221313477,-0.06326589653542669,0.005968660116195679,-0.1333598494529724,-0.06561558613827856
329,4,0.0,0.0,0.0,-0.03397004306316376,-0.038174331188201904,-0.007688024143146066,-0.054948896169662476,-0.08557999134063721,-0.01499786886052945,-0.07293438911437988,-0.11773869395256042,-0.024692001814411668,-0.08603142946958542,-0.15066063404083252,-0.03386347095148423,-0.01822914183139801,-0.1594201922416687,0.004082647556050034,-0.03627847880125046,-0.20344394445419312,-0.018189267317222146,-0.05982929468154907,-0.2104048728942871,-0.03970752383248666,-0.08123905956745148,-0.20370399951934814,-0.05159903789536813,0.0007160007953643799,-0.16204851865768433,-0.0029263944052324575,0.012183725833892822,-0.21985581517219543,-0.016728936756418733,-0.0036908239126205444,-0.2533194124698639,-0.028969151029752283,-0.025971710681915283,-0.27152781188488007,-0.03631321440117219,0.015403568744659424,-0.1474578082561493,-0.014136518413589982,0.04118339717388153,-0.20221740007400513,-0.026954929406212358,0.030070632696151733,-0.23520968854427338,-0.035131664077209024,0.010927200317382812,-0.25532133877277374,-0.039232519517110376,0.024078980088233948,-0.11918005347251892,-0.0267713601388202,0.045842692255973816,-0.15366601943969727,-0.03827832366006234,0.038867682218551636,-0.18039068579673767,-0.04278208787219384,0.022883713245391846,-0.20069363713264465,-0.04427018860952714
330,4,0.0,0.0,0.0,-0.03575679659843445,-0.042348235845565796,-0.005641207564382356,-0.05699937045574188,-0.09108540415763855,-0.011031605768708985,-0.0752188116312027,-0.1274954378604889,-0.019944106694071095,-0.08679240196943283,-0.16531459987163544,-0.02804076997539262,-0.013674944639205933,-0.16344062983989716,0.014749448281021316,-0.03310255706310272,-0.20432431995868683,-0.00540702883130173,-0.05818378925323486,-0.21612927317619324,-0.026170739438144963,-0.07993391901254654,-0.2136276215314865,-0.03737400053045015,0.004150912165641785,-0.1698346734046936,0.007383990101756055,0.014520049095153809,-0.2302638739347458,-0.004479727241902154,-0.0023529380559921265,-0.2647239565849304,-0.015462260227410596,-0.023718595504760742,-0.28445692360401154,-0.021533401217071813,0.01911868155002594,-0.16063882410526276,-0.00480635277902941,0.043060898780822754,-0.21847093105316162,-0.01558494893810014,0.031041696667671204,-0.2542361319065094,-0.02263860730430345,0.012106165289878845,-0.27604104578495026,-0.025580830406157773,0.028194710612297058,-0.13935066759586334,-0.01877578115066747,0.04952450096607208,-0.18015773594379425,-0.02720243809720735,0.04190947115421295,-0.2106947898864746,-0.03061088686784963,0.025775164365768433,-0.23369000852108002,-0.03145205927988748
331,4,0.0,0.0,0.0,-0.032284513115882874,-0.044356852769851685,-0.005591216810771016,-0.0516161173582077,-0.09539072215557098,-0.011536652535923508,-0.0671624094247818,-0.13648244738578796,-0.021137636468537835,-0.07460024952888489,-0.17826944589614868,-0.030066239029892472,-0.004082769155502319,-0.1578972488641739,0.013739354594818565,-0.020052000880241394,-0.20434615015983582,-0.0071243735372803485,-0.044565603137016296,-0.22046282142400742,-0.02827769735527852,-0.06701967120170593,-0.2218809500336647,-0.039861988589890984,0.016395553946495056,-0.16443853080272675,0.006078277866564008,0.02977500855922699,-0.2235153466463089,-0.006075425387152222,0.014359340071678162,-0.26073548942804337,-0.017217055276759652,-0.006919890642166138,-0.28194110095500946,-0.02393167869819024,0.031540513038635254,-0.15575915575027466,-0.006344815098472623,0.05792705714702606,-0.21044757217168808,-0.01703713120592454,0.047224074602127075,-0.24861706793308258,-0.023574157000311402,0.02883554995059967,-0.2725958675146103,-0.026814965844877747,0.04028172791004181,-0.1347460299730301,-0.020587610394485978,0.06403903663158417,-0.1709343045949936,-0.029536465496548203,0.057962045073509216,-0.20203380286693573,-0.03327686743510583,0.04216170310974121,-0.2252489998936653,-0.03461881758344987
332,4,0.0,0.0,0.0,-0.028644651174545288,-0.04942169785499573,-0.009036289812662801,-0.048883140087127686,-0.1044023334980011,-0.01687744474563857,-0.06686161458492279,-0.14606870710849762,-0.027345681847670278,-0.07484345138072968,-0.18908359110355377,-0.036779301525690755,-0.0001780688762664795,-0.17146451771259308,0.007031434396616021,-0.017805904150009155,-0.21956271678209305,-0.015534638711848459,-0.04165127873420715,-0.2329576537013054,-0.03744246280346175,-0.06498876214027405,-0.23236871510744095,-0.049825491668322286,0.023352235555648804,-0.17527277767658234,0.00031276755091624864,0.035193026065826416,-0.23756903409957886,-0.016092239232399663,0.022079825401306152,-0.27422696352005005,-0.031104585440495214,0.0012595057487487793,-0.2973730266094208,-0.039984880299904546,0.04084762930870056,-0.16248619556427002,-0.010726732486524782,0.06585541367530823,-0.21579113602638245,-0.025351165147164068,0.0591374933719635,-0.2515789493918419,-0.035235571028330526,0.04321533441543579,-0.2776079773902893,-0.04014833858762046,0.05239477753639221,-0.13523240387439728,-0.023337714658715925,0.0778595507144928,-0.16973906755447388,-0.03407046786103507,0.07591742277145386,-0.19942091405391693,-0.03872696525011321,0.06333407759666443,-0.22421786934137344,-0.04066500282440444
333,4,0.0,0.0,0.0,-0.026597052812576294,-0.044372379779815674,-0.011303881904083823,-0.04281070828437805,-0.09873884916305542,-0.021273436745602226,-0.057453006505966187,-0.14073418080806732,-0.03326359277029667,-0.057867228984832764,-0.1807844489812851,-0.044500051787096595,0.008874684572219849,-0.16060870885849,0.0006909064608890958,-0.0015338361263275146,-0.21299359947443008,-0.024726570373374557,-0.021236956119537354,-0.22940278053283691,-0.04799668376703892,-0.04193246364593506,-0.2302076295018196,-0.060455999126631355,0.03551077842712402,-0.16100698709487915,-0.004454085858512258,0.05275368690490723,-0.21612598747015,-0.021156360184747314,0.04660618305206299,-0.2543819174170494,-0.03485222791691456,0.030104637145996094,-0.28004932403564453,-0.04262943079133663,0.055209070444107056,-0.14422404766082764,-0.014050018763143157,0.08277595043182373,-0.18844781816005707,-0.027871466031271552,0.08509981632232666,-0.22509265691041946,-0.035296096255976295,0.0764288604259491,-0.25574277341365814,-0.03866650049944553,0.06686818599700928,-0.11359992623329163,-0.02542274703641567,0.09568518400192261,-0.13988830149173737,-0.0358948062862936,0.10132062435150146,-0.16633257269859314,-0.03869433959384594,0.0952489972114563,-0.19225917011499405,-0.03887886812348995
334,4,0.0,0.0,0.0,-0.023414254188537598,-0.045666277408599854,-0.014736265384671654,-0.038795799016952515,-0.09767693281173706,-0.026698304780838455,-0.04906904697418213,-0.1388145387172699,-0.03964713818680998,-0.044933587312698364,-0.17822574079036713,-0.05129614702713248,0.014404118061065674,-0.15798237919807434,-0.0032759895297562736,0.00788608193397522,-0.20913750678300858,-0.02755370780181643,-0.008657604455947876,-0.22458466142416,-0.049278116294262375,-0.027714699506759644,-0.22611352801322937,-0.06094686172258612,0.04254797101020813,-0.15511126816272736,-0.0069981957535123485,0.0625697672367096,-0.20650792121887207,-0.023604577847835984,0.06007537245750427,-0.24159128963947296,-0.03695104501497504,0.04732021689414978,-0.2664150446653366,-0.044647271254179444,0.062333375215530396,-0.1357875019311905,-0.015241199613628353,0.09017404913902283,-0.17798593640327454,-0.029380044409153427,0.09533104300498962,-0.211668498814106,-0.036483647742388214,0.08967527747154236,-0.24118230491876602,-0.039730499007818665,0.0741858184337616,-0.10348008573055267,-0.025418578156349625,0.102332204580307,-0.13055337965488434,-0.036354670741674866,0.10956194996833801,-0.15559667348861694,-0.03906500942361113,0.105783611536026,-0.18141229450702667,-0.039130440422413315
335,4,0.0,0.0,0.0,-0.015225350856781006,-0.053523510694503784,-0.010794631188964843,-0.01960122585296631,-0.11012156307697296,-0.019151195867216586,-0.02410268783569336,-0.15278157591819763,-0.0291835758669734,-0.01707327365875244,-0.18751758337020874,-0.038318803517377376,0.040390968322753906,-0.1496240496635437,0.0029957113021552573,0.039831697940826416,-0.19859075546264648,-0.01933833396271467,0.02567899227142334,-0.21953164041042328,-0.04043298771814108,0.007372915744781494,-0.2283983826637268,-0.05184613725379705,0.06494873762130737,-0.1412835419178009,-0.0013853127437144508,0.09185159206390381,-0.18631985783576965,-0.016843348724997043,0.09335410594940186,-0.2221609354019165,-0.030257029442346095,0.08328968286514282,-0.25127165019512177,-0.03781574404076338,0.08009946346282959,-0.11952340602874756,-0.010030199757075309,0.115567147731781,-0.15104174613952637,-0.023815127073085307,0.12398123741149902,-0.18229663372039795,-0.03226809760764837,0.12096816301345825,-0.21211059391498566,-0.03596762752369642,0.08505004644393921,-0.08724018931388855,-0.020254788903748988,0.11800110340118408,-0.10213032364845276,-0.03048292173281908,0.1272200345993042,-0.12531408667564392,-0.033969202993667125,0.12511694431304932,-0.151637464761734,-0.034606462327992915
336,4,0.0,0.0,0.0,-0.02194461226463318,-0.04761657118797302,-0.013877093650506822,-0.03772169351577759,-0.09931540489196777,-0.026654229357944814,-0.05151563882827759,-0.13469642400741577,-0.04164598029862532,-0.05062288045883179,-0.17014829814434052,-0.05575543162237295,0.01666581630706787,-0.15662580728530884,-0.008168035045372335,0.006730854511260986,-0.2064998298883438,-0.03717221957455763,-0.01857757568359375,-0.2136247754096985,-0.06301417094479689,-0.04095911979675293,-0.19921346008777618,-0.0764631916285623,0.03848153352737427,-0.1525457203388214,-0.013701906286286203,0.06058162450790405,-0.21086254715919495,-0.03750997301946768,0.04209485650062561,-0.2374018430709839,-0.05302638825784811,0.014266818761825562,-0.2319355458021164,-0.059239758968459455,0.0549129843711853,-0.13050618767738342,-0.023258781850444166,0.08943122625350952,-0.1793898493051529,-0.04077229541550764,0.07414352893829346,-0.2055586576461792,-0.04708884176622519,0.04950040578842163,-0.20622366666793823,-0.047259597897635786,0.06400203704833984,-0.09464651346206665,-0.03501128670583853,0.09409308433532715,-0.1275467574596405,-0.04734588307152876,0.08383679389953613,-0.15119263529777527,-0.04946874347339758,0.06250876188278198,-0.15679633617401123,-0.04748488110314497
337,4,0.0,0.0,0.0,-0.01247793436050415,-0.0505145788192749,-0.010566535433575552,-0.017944931983947754,-0.1047150194644928,-0.02006644851510231,-0.024406135082244873,-0.14404582977294922,-0.031622425680801314,-0.015097320079803467,-0.1745469719171524,-0.042117127245113295,0.041783928871154785,-0.14166457951068878,-0.0021085101457387623,0.041094958782196045,-0.18917390704154968,-0.02645328736846153,0.02224498987197876,-0.20489287376403809,-0.048343465691253584,0.0012568235397338867,-0.2046101987361908,-0.059571434771463316,0.0622749924659729,-0.13346806168556213,-0.006390329943791073,0.08689141273498535,-0.1796550154685974,-0.023723815595552367,0.08021551370620728,-0.20883092284202576,-0.03523269019071762,0.05843496322631836,-0.21668781340122223,-0.03982374167983238,0.07587218284606934,-0.11130568385124207,-0.014517920119509142,0.11141073703765869,-0.1457100510597229,-0.028112175902172964,0.10849952697753906,-0.17479729652404785,-0.03301580346171562,0.08972197771072388,-0.18719469010829926,-0.032923490768119734,0.08111405372619629,-0.07803797721862793,-0.024483631392762106,0.11346602439880371,-0.09560859203338623,-0.03507689855043594,0.11329835653305054,-0.11929674446582794,-0.03753771728818123,0.09790343046188354,-0.13392747938632965,-0.03603397033159439
338,4,0.0,0.0,0.0,-0.015330791473388672,-0.04717382788658142,-0.011981590654690066,-0.023389875888824463,-0.09613531827926636,-0.024430410940189162,-0.03438383340835571,-0.12973716855049133,-0.03805285506321887,-0.03840559720993042,-0.1637251377105713,-0.051619945097703734,0.037042975425720215,-0.14677627384662628,-0.009781878445286551,0.03992617130279541,-0.20464570820331573,-0.03531058691813449,0.021001100540161133,-0.2183942198753357,-0.05809616856648425,-0.002032756805419922,-0.2164592444896698,-0.07052384503557185,0.056912243366241455,-0.13618233799934387,-0.01568129659070472,0.08401185274124146,-0.18378818035125732,-0.03284060769154529,0.08368325233459473,-0.2206140160560608,-0.04712859355284671,0.07283657789230347,-0.2496606409549713,-0.05606427975370387,0.0669218897819519,-0.11171621084213257,-0.025205871094007293,0.1014406681060791,-0.14827333390712738,-0.03897395171596507,0.11109316349029541,-0.18183472752571106,-0.04749453999473552,0.11265319585800171,-0.21372613310813904,-0.05295871012284259,0.06745582818984985,-0.07752326130867004,-0.03620607592536906,0.09809237718582153,-0.09383568167686462,-0.04793762602283458,0.11299943923950195,-0.1177552342414856,-0.051776500422496596,0.12190127372741699,-0.1453782320022583,-0.05348060094191531
339,4,0.0,0.0,0.0,-0.009233176708221436,-0.03953450918197632,-0.011718509459957005,-0.011763811111450195,-0.07402023673057556,-0.02497562553928745,-0.018473327159881592,-0.09919020533561707,-0.03885891821430576,-0.027512729167938232,-0.12231522798538208,-0.053245255464776875,0.036155641078948975,-0.10340908169746399,-0.019249768668874623,0.037765324115753174,-0.14701437950134277,-0.04187684666560543,0.018187880516052246,-0.15652254223823547,-0.0606769525651778,-0.005716145038604736,-0.15763363242149353,-0.0711662859861697,0.05129486322402954,-0.08450520038604736,-0.024742254728540303,0.07380753755569458,-0.1178535521030426,-0.043864780778154255,0.0703427791595459,-0.14064756035804749,-0.05764992322967899,0.0555153489112854,-0.15785667300224304,-0.06518470656321895,0.05660820007324219,-0.05666548013687134,-0.032268391663297535,0.08827167749404907,-0.07544666528701782,-0.04809580903695476,0.09372508525848389,-0.09324309229850769,-0.05717441227482212,0.09048938751220703,-0.11111542582511902,-0.061938838774427296,0.05290740728378296,-0.022996485233306885,-0.04057702582524669,0.08035486936569214,-0.020226478576660156,-0.053243217730983616,0.09389239549636841,-0.029578834772109985,-0.05779221441791904,0.10166561603546143,-0.04416957497596741,-0.05968668472216976
340,4,0.0,0.0,0.0,-0.008373677730560303,-0.036736488342285156,-0.015120532323615876,-0.008399009704589844,-0.07540208101272583,-0.027132046368913976,-0.008755207061767578,-0.10468843579292297,-0.03900704994519266,0.0043961405754089355,-0.11872830986976624,-0.049524319318132726,0.04294407367706299,-0.10513654351234436,-0.010005456355409947,0.05524677038192749,-0.141821026802063,-0.030650651973681775,0.045645296573638916,-0.1526777148246765,-0.04782310589869532,0.028914690017700195,-0.15267056226730347,-0.05661146431882891,0.06101250648498535,-0.08914339542388916,-0.01055132686813387,0.0807308554649353,-0.11987853050231934,-0.02356033861358675,0.08436113595962524,-0.14036500453948975,-0.03321218579729113,0.0784791111946106,-0.1570570170879364,-0.038378112909393636,0.07196873426437378,-0.06355756521224976,-0.014519922395246354,0.09710025787353516,-0.083446204662323,-0.024769357365565625,0.10735708475112915,-0.10107237100601196,-0.02838025144954237,0.11026477813720703,-0.11816948652267456,-0.02934002965410265,0.07473611831665039,-0.03147447109222412,-0.020296239254074422,0.10014563798904419,-0.04040282964706421,-0.028529099148707715,0.11423385143280029,-0.05308866500854492,-0.030193707865672437,0.12437200546264648,-0.06831973791122437,-0.02950165696163687
341,4,0.0,0.0,0.0,-0.0017212629318237305,-0.04107940196990967,-0.012956480943083548,0.004145383834838867,-0.07974934577941895,-0.023781937994479918,0.006562650203704834,-0.10888457298278809,-0.03483605895233133,0.020031988620758057,-0.12315887212753296,-0.044836794473647856,0.056197166442871094,-0.09045839309692383,-0.009287052303969645,0.0725511908531189,-0.12701040506362915,-0.029709711187004828,0.06290781497955322,-0.14158058166503906,-0.04723195496988275,0.04582071304321289,-0.1474851369857788,-0.05660110104870775,0.07097011804580688,-0.07097339630126953,-0.011241620853960299,0.09650790691375732,-0.09642720222473145,-0.02593599025201776,0.10110980272293091,-0.11846789717674255,-0.03795756910037973,0.09538549184799194,-0.13966810703277588,-0.044882261641740584,0.07661807537078857,-0.044191718101501465,-0.016135833673596167,0.10572046041488647,-0.05573141574859619,-0.02756059121382215,0.1179540753364563,-0.07185989618301392,-0.03350997481536844,0.12219512462615967,-0.09010297060012817,-0.03639195997309663,0.07320243120193481,-0.012966632843017578,-0.02248215440702417,0.09934824705123901,-0.011826157569885254,-0.031146231554865622,0.11499547958374023,-0.02076864242553711,-0.03377765182447412,0.12608981132507324,-0.03446429967880249,-0.03431261096191385
342,4,0.0,0.0,0.0,-0.00021153688430786133,-0.04409432411193848,-0.009448808428743405,0.005604565143585205,-0.08616626262664795,-0.019031394083896203,0.009312093257904053,-0.12006005644798279,-0.030235504542389435,0.02317631244659424,-0.14259600639343262,-0.040832450424233,0.058234453201293945,-0.09523041546344757,-0.0011736042070253916,0.06905359029769897,-0.13419300317764282,-0.022442921806970162,0.05861687660217285,-0.15435539931058884,-0.04177113417247824,0.04334288835525513,-0.1659017726778984,-0.05222285706261687,0.07300418615341187,-0.08176645636558533,-0.0050241782301156945,0.09586763381958008,-0.11530983448028564,-0.019253341291943116,0.09894663095474243,-0.14464303851127625,-0.030843911503353638,0.09369778633117676,-0.17137537896633148,-0.037556042705574555,0.08074784278869629,-0.059350237250328064,-0.012349658456543011,0.10920804738998413,-0.08266158401966095,-0.022946966622868104,0.11802953481674194,-0.10827216506004333,-0.028488160853186173,0.11946845054626465,-0.13390153646469116,-0.031066115756431145,0.0804375410079956,-0.03189930319786072,-0.021260428984561486,0.1067323088645935,-0.04189175367355347,-0.029354363490739388,0.11991149187088013,-0.06008298695087433,-0.03241214323500685,0.12736105918884277,-0.08200785517692566,-0.03321713749031119
343,4,0.0,0.0,0.0,-0.01922696828842163,-0.043442875146865845,-0.009574793200570753,-0.033424198627471924,-0.08798365294933319,-0.022736408669132402,-0.04919147491455078,-0.11890384554862976,-0.0374340125504915,-0.06091499328613281,-0.15110543370246887,-0.05230136300959032,0.010542809963226318,-0.1428399682044983,-0.013443819168585946,-0.005447208881378174,-0.18909865617752075,-0.03788969751037996,-0.030852079391479492,-0.19098018109798431,-0.05955918963589113,-0.05525684356689453,-0.1830945611000061,-0.07204037990011614,0.02668386697769165,-0.1381455510854721,-0.019141406673568895,0.02585315704345703,-0.1941232979297638,-0.038257230925935914,0.008428514003753662,-0.2207403928041458,-0.0532610201422159,-0.013617634773254395,-0.2345859855413437,-0.06299625422396105,0.03946399688720703,-0.11863593757152557,-0.027187117296833208,0.05547511577606201,-0.17098024487495422,-0.042536497968811204,0.04522967338562012,-0.19945605844259262,-0.05205541934408586,0.027232229709625244,-0.21688581258058548,-0.057876785207170656,0.04702579975128174,-0.08614079654216766,-0.036150694746154954,0.06613743305206299,-0.11805064976215363,-0.04832792739905756,0.06398624181747437,-0.14452874660491943,-0.05390283550657671,0.05258303880691528,-0.16606251895427704,-0.057102412838119676
344,4,0.0,0.0,0.0,-0.03045785427093506,-0.04122871160507202,-0.006784411009604696,-0.052562713623046875,-0.08436140418052673,-0.01761268484612799,-0.07410633563995361,-0.1125185489654541,-0.031039843663776878,-0.09107893705368042,-0.14170581102371216,-0.044789132058824066,-0.019174546003341675,-0.1523137390613556,-0.0038584543878386057,-0.04466882348060608,-0.19308501482009888,-0.027147116467560295,-0.06956145167350769,-0.189617320895195,-0.0487379211487422,-0.09116023778915405,-0.17571556568145752,-0.06094852122684813,-0.003276348114013672,-0.15228745341300964,-0.011373927213455204,-0.014855116605758667,-0.210215225815773,-0.029817747280205253,-0.03907012939453125,-0.22923321276903152,-0.04429556462189055,-0.06559419631958008,-0.23271752148866653,-0.052559227079356674,0.01272439956665039,-0.1368505358695984,-0.021745287209952835,0.015914559364318848,-0.19734600186347961,-0.03543311390301085,-0.0032274723052978516,-0.22281941771507263,-0.043626245439256195,-0.02632388472557068,-0.23477861285209656,-0.048010915845836166,0.02473810315132141,-0.1068074107170105,-0.03328273850699759,0.03198254108428955,-0.14539167284965515,-0.04394145715257025,0.021511197090148926,-0.172332301735878,-0.04858015882989264,0.005362898111343384,-0.1919100433588028,-0.05064027044197417
345,4,0.0,0.0,0.0,-0.04457373917102814,-0.028501123189926147,0.006847554378623499,-0.07401081919670105,-0.06535676121711731,0.0033162795272119183,-0.10013923048973083,-0.08723902702331543,-0.0065282010208420616,-0.12528955191373825,-0.1103118509054184,-0.016737857807015644,-0.05367955565452576,-0.14340248703956604,0.019041823249722256,-0.08821994066238403,-0.1717650145292282,-0.0006086123493105333,-0.11476010829210281,-0.16040807962417603,-0.021021941650246845,-0.1351378932595253,-0.13990749418735504,-0.03196061213645862,-0.044031620025634766,-0.15348097681999207,0.004843598723823561,-0.07097272574901581,-0.20926031470298767,-0.006410975914036499,-0.10519154369831085,-0.2249789461493492,-0.016891479465698467,-0.13598298281431198,-0.2252967357635498,-0.023645050797199474,-0.03268967568874359,-0.15128739178180695,-0.012662585798238979,-0.051468342542648315,-0.21600941568613052,-0.020126733902429805,-0.08238533139228821,-0.23734088242053986,-0.023546496379708515,-0.10925208032131195,-0.2421668916940689,-0.025351945284342037,-0.02507975697517395,-0.13816851377487183,-0.031154189232324825,-0.03945906460285187,-0.19048762321472168,-0.03551415165100025,-0.06247931718826294,-0.2152712419629097,-0.0355060267928593,-0.08579635620117188,-0.22736182808876038,-0.034797282862996326
346,4,0.0,0.0,0.0,-0.0461517870426178,-0.028766155242919922,0.00948935009640195,-0.07786565274000168,-0.06374120712280273,0.007183386554089566,-0.10340602695941925,-0.0840378999710083,-0.0016235076300006313,-0.128438089042902,-0.10517051815986633,-0.011083600967111806,-0.05749012529850006,-0.14287069439888,0.01923736378651597,-0.09383548051118851,-0.17309978604316711,0.0019071066808749038,-0.12022274732589722,-0.16389983892440796,-0.01679738230902217,-0.13830331712961197,-0.1439703404903412,-0.02763835705715678,-0.04869629442691803,-0.1505185216665268,0.003678413416338344,-0.08033536374568939,-0.20674072206020355,-0.006652315537365894,-0.11269261687994003,-0.21962806582450867,-0.01814850971001647,-0.14078301191329956,-0.21990537643432617,-0.02659037142890952,-0.03815889358520508,-0.1456371247768402,-0.014405843726279954,-0.060552507638931274,-0.2119312286376953,-0.022930910735311727,-0.09150204807519913,-0.23045867681503296,-0.02890701956945918,-0.1182994693517685,-0.2330235242843628,-0.033163553028288106,-0.03190861642360687,-0.12945899367332458,-0.032804367988291006,-0.04737637937068939,-0.17923608422279358,-0.03867436379093192,-0.06812765449285507,-0.20252880454063416,-0.04035033091801665,-0.08984576165676117,-0.214731365442276,-0.04161436661976836
347,4,0.0,0.0,0.0,-0.044564440846443176,-0.03288710117340088,0.0055483604264310316,-0.07541990280151367,-0.06864142417907715,-0.002634829474160938,-0.10283967852592468,-0.08375987410545349,-0.015561543270493416,-0.1294034868478775,-0.09678030014038086,-0.02989615113988009,-0.05032128095626831,-0.13134831190109253,-0.002178130536819367,-0.09230272471904755,-0.15650659799575806,-0.02804644392385569,-0.1187046617269516,-0.14509788155555725,-0.052106106519246964,-0.13895084708929062,-0.12147629261016846,-0.06671349877073851,-0.03815080225467682,-0.13080847263336182,-0.018830265715266137,-0.0703144371509552,-0.18818455934524536,-0.04319013827993956,-0.10426513850688934,-0.19165164232254028,-0.06198345297529784,-0.1330951750278473,-0.17900747060775757,-0.0732096525426158,-0.02498486638069153,-0.11534762382507324,-0.03668844872667876,-0.047643452882766724,-0.17584994435310364,-0.05491768741562453,-0.07877343893051147,-0.18655192852020264,-0.06497322940781203,-0.10471813380718231,-0.18667083978652954,-0.07071259045555678,-0.016982361674308777,-0.08715003728866577,-0.054215060412431626,-0.030019551515579224,-0.12210237979888916,-0.06781110340311614,-0.05175130069255829,-0.13882607221603394,-0.07273941659882155,-0.07361182570457458,-0.15158569812774658,-0.07567812675192442
348,4,0.0,0.0,0.0,-0.025859028100967407,-0.024018824100494385,-0.01694827197427884,-0.045675694942474365,-0.05454224348068237,-0.03405551096732751,-0.06243973970413208,-0.07234382629394531,-0.05143078273470536,-0.07375708222389221,-0.09758061170578003,-0.06918621292646066,-0.017100900411605835,-0.12459728121757507,-0.02434214433963433,-0.03402635455131531,-0.16823744773864746,-0.05191938063438073,-0.05600479245185852,-0.1606675386428833,-0.07652168205316201,-0.07694101333618164,-0.1395341157913208,-0.09099650612409249,0.004257827997207642,-0.12187710404396057,-0.028531833051992805,0.005850315093994141,-0.17663785815238953,-0.051771039574695976,-0.01254609227180481,-0.1904832124710083,-0.07196545085246697,-0.03684750199317932,-0.185036301612854,-0.08469268909032479,0.023331791162490845,-0.10423940420150757,-0.03517760193283692,0.03835815191268921,-0.15639716386795044,-0.052608577966047676,0.025195956230163574,-0.17441657185554504,-0.06694051107700005,0.003469616174697876,-0.17551091313362122,-0.07627073159749642,0.03896757960319519,-0.07318460941314697,-0.043180803268505485,0.05681601166725159,-0.10392224788665771,-0.05738371467526093,0.05245769023895264,-0.12141340970993042,-0.06580038598115578,0.03793388605117798,-0.1288805603981018,-0.07120543202693597
349,4,0.0,0.0,0.0,0.005403578281402588,-0.044235289096832275,-0.008543792360342195,0.01956915855407715,-0.08424407243728638,-0.01669155265472,0.029868721961975098,-0.11639177799224854,-0.026471838534689596,0.04710888862609863,-0.13922595977783203,-0.03542585875175064,0.07357734441757202,-0.08028030395507812,0.003391231696241448,0.09125089645385742,-0.1124725341796875,-0.014710767374253919,0.0865129828453064,-0.13534635305404663,-0.032517878518319776,0.07578116655349731,-0.15306973457336426,-0.04278149287483757,0.08552926778793335,-0.06379884481430054,-0.0005146881499058509,0.11345148086547852,-0.09076321125030518,-0.012484072887218645,0.1211283802986145,-0.11799639463424683,-0.024271276027775457,0.11977070569992065,-0.14404624700546265,-0.032116452411628416,0.08914923667907715,-0.04106700420379639,-0.007891218357599428,0.12187105417251587,-0.05659151077270508,-0.01755454222939079,0.13335543870925903,-0.07956433296203613,-0.02469464036903446,0.13559144735336304,-0.1047702431678772,-0.02913891542038982,0.08496904373168945,-0.014569997787475586,-0.016742542565680196,0.11276143789291382,-0.019161880016326904,-0.02457068319699829,0.12416845560073853,-0.0353245735168457,-0.02871104161522453,0.12753576040267944,-0.05728185176849365,-0.031012823984838178
